scenario_id,scenario_type,lower_rest_days,upper_rest_days,event,band,measurement_mode,redshift_adopted,publication_reference_mjd,reference_epoch_type,eligible_N,retained_N,excluded_N,retained_fraction,retained_pre_reference_N,retained_at_reference_N,retained_post_reference_N,retained_mjd_min,retained_mjd_max,retained_first_minus_reference_rest_days,retained_last_minus_reference_rest_days,retained_span_rest_days,retained_median_positive_cadence_rest_days,retained_p90_positive_cadence_rest_days,retained_max_gap_rest_days,temporal_window_scenario_applied,final_fitting_window_selected,model_time_defined,reference_epoch_limitation
REF_M30_180,bounded_reference_anchored_sensitivity_grid,-30.0,180.0,AT2020zso,r,FLUX,0.0563,59184.0,bolometric_peak,324,61,263,0.1882716049382716,17,0,44,59154.187384299934,59373.40276619978,-28.223625579916774,179.307740414449,207.53136599436579,0.0060099875532400315,4.8426460567482685,130.0672486034389,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M30_365,bounded_reference_anchored_sensitivity_grid,-30.0,365.0,AT2018hyz,g,MAGNITUDE,0.04573,58429.0,bolometric_peak,79,79,0,1.0,2,0,77,58405.480409999844,58652.978515625,-22.491073221726747,214.1838864955581,236.67495971728488,1.994719000124315,6.087068064892466,14.349851300163051,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M30_365,bounded_reference_anchored_sensitivity_grid,-30.0,365.0,AT2019qiz,g,MAGNITUDE,0.01513,58764.0,bolometric_peak,55,55,0,1.0,11,0,44,58746.5,58907.47,-17.239171337661183,141.33165210367258,158.57082344133377,2.8025967117523507,6.126308945653228,8.274802242078803,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M30_365,bounded_reference_anchored_sensitivity_grid,-30.0,365.0,AT2019qiz,i,MAGNITUDE,0.01513,58764.0,bolometric_peak,29,29,0,1.0,3,0,26,58752.27,58903.11,-11.555170273761194,137.03663570183184,148.59180597559305,4.04381704806238,8.552599174489938,15.150768867039078,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M30_365,bounded_reference_anchored_sensitivity_grid,-30.0,365.0,AT2019qiz,r,MAGNITUDE,0.01513,58764.0,bolometric_peak,61,61,0,1.0,9,0,52,58745.49,58907.48,-18.234117797722494,141.3415030587247,159.5756208564472,2.699161683726814,5.1816023563511715,9.870656960189136,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M30_365,bounded_reference_anchored_sensitivity_grid,-30.0,365.0,AT2020wey,W1,FLUX,0.02738,59152.0,r_band_peak,20,3,17,0.15,1,0,2,59143.278646855004,59507.412653139996,-8.488926341758747,345.9407941949387,354.42972053669746,177.21486026834873,196.45491213426283,201.26492510074132,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M30_365,bounded_reference_anchored_sensitivity_grid,-30.0,365.0,AT2020wey,W2,FLUX,0.02738,59152.0,r_band_peak,20,3,17,0.15,1,0,2,59143.278646855004,59507.412653139996,-8.488926341758747,345.9407941949387,354.42972053669746,177.21486026834873,196.45491213426283,201.26492510074132,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M30_365,bounded_reference_anchored_sensitivity_grid,-30.0,365.0,AT2020wey,g,FLUX,0.02738,59152.0,r_band_peak,683,225,458,0.3294289897510981,20,0,205,59121.49187499983,59526.45796300005,-29.695073877404308,364.4785405595317,394.173614436936,0.9226938425881368,2.9444650082741948,122.85209659524503,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M30_365,bounded_reference_anchored_sensitivity_grid,-30.0,365.0,AT2020wey,r,FLUX,0.02738,59152.0,r_band_peak,801,244,557,0.3046192259675406,20,0,224,59121.47313660011,59526.51269679982,-29.71331289288583,364.53181568633045,394.24512857921627,0.9261355095461437,2.858020576834012,87.9007767331579,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M30_365,bounded_reference_anchored_sensitivity_grid,-30.0,365.0,AT2020ysg,W1,FLUX,0.277,59122.64,fitted_lightcurve_peak,21,3,18,0.14285714285714285,0,0,3,59185.03460178,59551.91681451,48.86029896632511,336.160387243538,287.30008827721286,143.65004413860646,159.51376215583159,163.47969166013786,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M30_365,bounded_reference_anchored_sensitivity_grid,-30.0,365.0,AT2020ysg,W2,FLUX,0.277,59122.64,fitted_lightcurve_peak,21,3,18,0.14285714285714285,0,0,3,59185.03460178,59551.91681451,48.86029896632511,336.160387243538,287.30008827721286,143.65004413860646,159.51376215583159,163.47969166013786,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M30_365,bounded_reference_anchored_sensitivity_grid,-30.0,365.0,AT2020ysg,g,FLUX,0.277,59122.64,fitted_lightcurve_peak,421,107,314,0.25415676959619954,0,0,107,59150.516018500086,59536.448877300136,21.82930187947259,324.04767212226807,302.21837024279546,1.5167973373309884,4.279425528524742,103.58584213005662,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M30_365,bounded_reference_anchored_sensitivity_grid,-30.0,365.0,AT2020ysg,i,FLUX,0.277,59122.64,fitted_lightcurve_peak,79,37,42,0.46835443037974683,0,0,37,59189.53078699997,59540.49562499998,52.38119577131364,327.2166209866734,274.83542521535975,2.797789937330114,9.001167384599835,113.77597595955199,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M30_365,bounded_reference_anchored_sensitivity_grid,-30.0,365.0,AT2020ysg,r,FLUX,0.277,59122.64,fitted_lightcurve_peak,531,181,350,0.3408662900188324,0,0,181,59137.53096059989,59536.51695600012,11.660893187073157,324.10098355530437,312.4400903682312,0.7890944792863532,3.9123995142449903,54.31335920120823,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M30_365,bounded_reference_anchored_sensitivity_grid,-30.0,365.0,AT2020yue,W1,FLUX,0.204,59179.44,fitted_rest_frame_g_band_peak,21,3,18,0.14285714285714285,0,0,3,59182.387754945,59549.500640585,2.44830144933124,307.3593360340512,304.9110345847199,152.45551729235996,169.33723032557964,173.55765858388455,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M30_365,bounded_reference_anchored_sensitivity_grid,-30.0,365.0,AT2020yue,W2,FLUX,0.204,59179.44,fitted_rest_frame_g_band_peak,21,3,18,0.14285714285714285,0,0,3,59182.387754945,59549.500640585,2.44830144933124,307.3593360340512,304.9110345847199,152.45551729235996,169.33723032557964,173.55765858388455,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M30_365,bounded_reference_anchored_sensitivity_grid,-30.0,365.0,AT2020yue,g,FLUX,0.204,59179.44,fitted_rest_frame_g_band_peak,218,79,139,0.3623853211009174,9,0,70,59149.505381899886,59550.48468750017,-24.862639618036958,308.1766507476456,333.0392903656826,1.679274128042966,5.84654838041684,114.04890714265852,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M30_365,bounded_reference_anchored_sensitivity_grid,-30.0,365.0,AT2020yue,r,FLUX,0.204,59179.44,fitted_rest_frame_g_band_peak,282,108,174,0.3829787234042553,13,0,95,59143.52444439987,59532.478773099836,-29.83019568117535,293.2215723420545,323.0517680232299,1.6418170265890535,5.057645415225101,93.28119235888335,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M30_365,bounded_reference_anchored_sensitivity_grid,-30.0,365.0,AT2020zso,B,FLUX,0.0563,59184.0,bolometric_peak,18,17,1,0.9444444444444444,5,0,12,59173.046423,59355.864978,-10.369759538010246,162.70470320931344,173.07446274732368,4.1186050364462545,13.024282874182,100.04466818138766,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M30_365,bounded_reference_anchored_sensitivity_grid,-30.0,365.0,AT2020zso,U,FLUX,0.0563,59184.0,bolometric_peak,18,17,1,0.9444444444444444,5,0,12,59173.045444,59355.864061,-10.37068635803934,162.70383508472992,173.07452144276925,4.118462557987124,13.02431364195639,100.0445574173971,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M30_365,bounded_reference_anchored_sensitivity_grid,-30.0,365.0,AT2020zso,UVM2,FLUX,0.0563,59184.0,bolometric_peak,17,16,1,0.9411764705882353,5,0,11,59173.053128,59355.874285,-10.363411909495824,162.71351415317434,173.07692606267017,4.9398371674767185,13.104804316953455,100.04291394490032,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M30_365,bounded_reference_anchored_sensitivity_grid,-30.0,365.0,AT2020zso,UVW1,FLUX,0.0563,59184.0,bolometric_peak,18,17,1,0.9444444444444444,5,0,12,59173.044009,59355.862281,-10.372044873617856,162.7021499573999,173.07419483101776,4.118176654360905,13.02412146170839,100.04476853166646,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M30_365,bounded_reference_anchored_sensitivity_grid,-30.0,365.0,AT2020zso,UVW2,FLUX,0.0563,59184.0,bolometric_peak,18,17,1,0.9444444444444444,5,0,12,59173.048803,59355.867634,-10.367506390232073,162.70721764650384,173.07472403673592,4.119024424881786,13.024310328506093,100.04457635141847,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
